Post_ID,Posting_Author,Congress_Number,State_District,DW-NOMINATE,LES,Job_Function,Title_Parsed,Office_Type,Committee_Affiliation,Spanish_Language,Salary_Min,Salary_Max,Years_Experience
MEM-235-24,Congressman Joaquin Castro,118,ST-24,-0.399,0.600,Legislative,Staff Assistant,Personal,,0,50000.000,50000.000,
MEM-233-24,Congressman Jake Auchincloss,118,ST-04,-0.308,0.293,Legislative,Scheduler,Personal,,0,65000.000,75000.000,
MEM-230-24,Senior Democratic Member of Congress,118,ST-24,,,Legislative,Constituent Services Representative,Personal,,1,,,
MEM-229-24,Senior Democratic Member of Congress,118,ST-24,,,Legislative,Field Representative,Personal,,1,,,
MEM-227-24,Congresswoman Dina Titus,118,ST-01,-0.298,1.632,Communications,Communications Director,Personal,,0,,,2
MEM-226-24,Representative Dina Titus,118,ST-24,-0.298,1.632,Legislative,Scheduler/Executive Assistant,Personal,,0,,,
MEM-224-24,Congresswoman Pramila Jayapal,118,ST-07,-0.627,0.242,Communications,Digital and Communications Assistant,Personal,"Education and Workforce Committee, Judiciary Committee",0,65000.000,68000.000,
MEM-223-24,Norton,118,ST-24,,,Legislative,Legislative Assistant – Senior Democrat,Personal,,0,,,
MEM-222-24,Congressman Glenn Ivey (MD-04),118,ST-04,-0.498,0.509,Communications,Digital Assistant / Digital Manager / Digital Director,Personal,,0,,,
MEM-221-24,Congressman Ro Khanna,118,ST-17,-0.463,1.107,Communications,Communications Assistant,Personal,,0,71000.000,71000.000,
MEM-220-24,House GOP,118,ST-24,,,Legislative,Military Legislative Assistant,Personal,None,0,,,1
MEM-216-24,Congressman Henry Cuellar (TX-28),118,ST-28,-0.226,0.363,Communications,Press Secretary,Personal,,1,,,
MEM-215-24,ConservativeRep,118,ST-24,,,Legislative,Staff Assistant,Personal,,0,,,
MEM-214-24,Office of Congressman Max Miller,118,ST-24,,,Legislative,Staff Assistant – District Office,Personal,,0,,,
MEM-213-24,Congressman Max Miller,118,ST-24,0.389,0.659,Legislative,Field Representative – District Office,Personal,,0,,,
MEM-210-24,Rep. Mike Flood,118,ST-01,0.461,0.817,Legislative,Legislative Assistant,Personal,,0,,,
MEM-207-24,ConservativeRep,118,ST-24,,,Legislative,Legislative Director,Personal,,0,,,
MEM-206-24,Congressman Jimmy Panetta,118,ST-19,-0.289,0.614,Legislative,Director of Operations,Personal,,0,,,
MEM-204-24,Congresswoman Terri A. Sewell (AL-07),118,ST-07,,,Legislative,Grants Coordinator,Personal,,0,,,
MEM-202-24,Congressman Kevin Kiley,118,ST-03,0.254,0.958,Legislative,Caseworker,Personal,,0,45000.000,51000.000,
MEM-201-24,Congresswoman Chellie Pingree,118,ST-24,-0.421,0.379,Communications,Communications Director,Personal,,0,90000.000,100000.000,
MEM-200-24,ConservativeRep,118,ST-24,,,Legislative,Legislative Assistant,Personal,,0,,,
MEM-199-24,ConservativeRep,118,ST-24,,,Communications,Communications Director,Personal,,0,,,
MEM-198-24,"Congressman Frank Pallone, Jr.",118,ST-24,,,Legislative,District Scheduler,Personal,,0,,,
MEM-180-24,Congressman Steven Horsford,118,ST-04,-0.322,0.257,Legislative,District Representative,Personal,,0,,,
MEM-155-24,Rep. Tokuda (HI-02),118,ST-02,,,Communications,DIGITAL DIRECTOR OR PRESS SECRETARY,Personal,,0,,,
MEM-135-24,Congresswoman Joyce Beatty (OH-03),118,ST-03,-0.436,0.405,Legislative,Press Secretary,Personal,,0,,,
MEM-451-23,Rep. Maxine Waters,118,ST-43,-0.656,1.286,Legislative,Member’s Legislative Director/Counsel,Personal,House Committee on Financial Services (FSC),1,,,3
MEM-312-23,Congressman Colin Allred (TX-32),118,ST-32,-0.422,0.247,Legislative,Digital Assistant,Personal,,0,,,
MEM-310-23,House Committee on Veterans’ Affairs,118,ST-01,,,Legislative,"Staff Director, Subcommittee on Disability Assistance and Memorial Affairs",Personal,House Committee on Veterans’ Affairs,0,,,5
MEM-309-23,"Rep. Raul Ruiz, M.D.",118,ST-18,,,Legislative,Senior Counsel,Personal,House Select Subcommittee on the Coronavirus Pandemic,1,,,4
MEM-307-23,Congresswoman Jill Tokuda (HI-02),118,ST-02,-0.465,2.211,Legislative,District Scheduler,Personal,,0,,,
MEM-306-23,Southern California Democratic Office,118,ST-26,,,Communications,Digital Assistant,Personal,,1,,,
MEM-305-23,House Democratic Policy and Communications Committee,118,ST-XX,,,Legislative,Communications Director,Personal,DPCC,1,,,
MEM-301-23,Rep. Josh Gottheimer,118,ST-05,-0.161,0.569,Legislative,Deputy Chief of Staff of Operations,Personal,,0,80000.000,100000.000,3
MEM-300-23,Congressman Steven Horsford (NV-O4),118,ST-04,-0.322,0.257,Legislative,Legislative Director,Personal,,0,,,
MEM-295-23,Congressman Adam Smith (WA-09),118,ST-09,-0.290,0.156,Legislative,Staff Assistant,Personal,,0,52000.000,52000.000,
MEM-293-23,Deputy Staff Director/Director of Oversight,118,ST-01,,,Legislative,Professional Staff Member,Personal,,0,,,
MEM-291-23,CONGRESSMAN JONATHAN JACKSON (IL-01),118,ST-01,-0.367,0.154,Legislative,Deputy Chief of Staff/Legislative Director,Personal,,0,,,
MEM-290-23,Congresswoman Sara Jacobs,118,ST-51,-0.395,0.308,Legislative,Community Representative,Personal,,0,,,
MEM-289-23,Congressman Dan Kildee,118,ST-01,,,Legislative,Staff Assistant,Personal,,0,,,
MEM-288-23,Congresswoman Hillary Scholten (MI-03),118,ST-03,-0.253,0.521,Communications,Digital Assistant/Director,Personal,,0,,,
MEM-287-23,Rep. Abigail Spanberger,118,VA-07,-0.196,0.753,Legislative,Legislative Assistant,Personal,,0,65000.000,,
MEM-286-23,Rep. Seth Moulton (MA-06),118,ST-06,-0.283,0.930,Legislative,Scheduler,Personal,,0,,,1
MEM-285-23,Congresswoman Pramila Jayapal (WA-07),118,ST-07,-0.627,0.242,Legislative,Senior Legislative Assistant or Counsel,Personal,House Judiciary Committee,1,,,
MEM-284-23,"U.S. House Committee on Veterans’ Affairs, Republican Staff",118,ST-XX,,,Legislative,Investigator,Personal,None,0,,,3
MEM-282-23,Congressman Mike Garcia,118,ST-27,0.356,2.327,Communications,Communications Director,Personal,,0,,,
MEM-280-23,"Republican Staff Director, Subcommittee on Economic Opportunity",118,ST-XX,,,Legislative,Research Assistant,Personal,House Committee on Veterans’ Affairs,0,,,
MEM-279-23,House Democracy Partnership,118,ST-XX,,,Legislative,Deputy Director,Personal,House Foreign Affairs Committee,0,,,
MEM-276-23,"House Committee on Veterans’ Affairs, Majority Staff",118,ST-XX,,,Legislative,"Research Assistant, Subcommittee on Disability Assistance and Memorial Affairs",Personal,House Committee on Veterans’ Affairs,0,,,
MEM-272-23,Congressman Glenn Ivey (MD-04),118,ST-04,-0.498,0.509,Communications,Digital Outreach Aide,Personal,,0,,,
MEM-267-23,Congresswoman Andrea Salinas (OR-06),118,ST-06,-0.207,1.025,Legislative,Legislative Director,Personal,"House Agriculture Committee, House Science, Space, and Technology Committee, Congressional Executive Commission on China",1,100000.000,110000.000,
MEM-259-23,"conservative, mid-western Member of Congress",118,ST-XX,,,Communications,Communications Assistant,Personal,,0,,,1
MEM-250-23,Congresswoman Rosa L. DeLauro (CT-03),118,ST-03,,,Legislative,Staff Assistant,Personal,,0,,,
MEM-254-24,Rep. Sharice Davids‗ office,118,ST-24,,,Administrative,Staff Assistant,Personal,,0,,,
MEM-248-24,House Democratic Leadership office,118,ST-24,,,Legislative,Deputy Director of Scheduling,Personal,,0,,,
MEM-243-24,"Bill Pascrell, Jr.",118,ST-24,,,Legislative,Staff Assistant,Personal,,0,,,
MEM-242-24,Congressman Dan Kildee (MI-08),118,ST-08,,,Legislative,Full-time legislative aide,Personal,House Democratic Leadership on the Ways and Means Committee and Budget Committee,0,70000.000,80000.000,
MEM-241-24,Congressman Brad Schneider (IL-10),118,ST-10,,,Legislative,Staff Assistant / Press Assistant,Personal,,0,,,
MEM-240-24,Congressman,118,ST-24,,,Legislative,Staff Assistant/Scheduler,Personal,,0,,,
MEM-239-24,Congressman Glenn ,118,ST-15,,,Communications,Communications Director,Personal,Chairman of the House Committee on Agriculture,0,,,3
MEM-238-24,Congresswoman Rosa L. DeLauro (CT-03),118,ST-03,,,Legislative,Staff Assistant,Personal,,0,,,
MEM-236-24,Congresswoman Sylvia Garcia,118,ST-24,-0.782,0.370,Communications,Communications Director/Press Secretary,Personal,,1,,,
MEM-235-24,Congressman Joaquin Castro,118,ST-24,-0.399,0.600,Legislative,Staff Assistant,Personal,,0,50000.000,50000.000,
MEM-233-24,Congressman Jake Auchincloss,118,ST-04,-0.308,0.293,Legislative,Scheduler,Personal,,0,65000.000,75000.000,
MEM-230-24,Senior Democratic Member of Congress,118,ST-24,,,Legislative,Constituent Services Representative,Personal,,1,,,
MEM-229-24,Senior Democratic Member of Congress,118,ST-24,,,Legislative,Field Representative,Personal,,1,,,
MEM-227-24,Congresswoman Dina Titus,118,ST-01,-0.298,1.632,Communications,Communications Director,Personal,,0,,,2
MEM-226-24,Representative Dina Titus,118,ST-24,-0.298,1.632,Legislative,Scheduler/Executive Assistant,Personal,,0,,,
MEM-224-24,Congresswoman Pramila Jayapal (WA-07),118,ST-07,-0.627,0.242,Communications,Digital and Communications Assistant,Personal,"Education and Workforce Committee, Judiciary Committee",1,65000.000,68000.000,
MEM-223-24,Norton,118,ST-24,,,Legislative,Legislative Assistant – Senior Democrat,Personal,,0,,,
MEM-222-24,Congressman Glenn Ivey (MD-04),118,ST-04,-0.498,0.509,Communications,Digital Assistant / Digital Manager / Digital Director,Personal,,0,,,
MEM-221-24,Congressman Ro Khanna,118,CA-17,-0.463,1.107,Communications,Communications Assistant,Personal,,0,71000.000,71000.000,
MEM-220-24,House GOP,118,ST-24,,,Legislative,Military Legislative Assistant,Personal,None,0,,,1
MEM-216-24,Congressman Henry Cuellar (TX-28),118,ST-28,-0.226,0.363,Communications,Press Secretary,Personal,,1,,,
MEM-215-24,ConservativeRep,118,ST-24,,,Legislative,Staff Assistant,Personal,,0,,,
MEM-210-24,Rep. Mike Flood,118,ST-01,0.461,0.817,Legislative,Legislative Assistant,Personal,,0,,,
MEM-207-24,ConservativeRep,118,ST-24,,,Legislative,Legislative Director,Personal,,0,,,
MEM-180-24,Congressman Steven Horsford,118,ST-04,-0.322,0.257,Legislative,District Representative,Personal,,0,,,
MEM-180-24,Rep. Tokuda (HI-02),118,ST-02,,,Communications,DIGITAL DIRECTOR OR PRESS SECRETARY,Personal,,0,,,
MEM-155-24,Congresswoman Joyce Beatty (OH-03),118,ST-03,-0.436,0.405,Legislative,Press Secretary,Personal,,0,,,
MEM-135-24,Rep. Maxine Waters (D-CA-43),118,ST-43,-0.656,1.286,Legislative,Member’s Legislative Director/Counsel,Personal,House Committee on Financial Services (FSC),1,,,3
MEM-325-23,House Natural Resources Committee (HNRC),118,ST-XX,,,Legislative,Professional Staff Member,Personal,House Natural Resources Committee,1,,,
MEM-323-23,Senior Democratic Member of Congress,118,ST-00,,,Legislative,Constituent Liaison,Personal,,0,,,
MEM-321-23,Congresswoman Abigail Spanberger,118,VA-07,-0.196,0.753,Communications,Press/Digital Assistant,Personal,,0,,,
MEM-319-23,Congresswoman Andrea Salinas (OR-06),118,ST-06,-0.207,1.025,Legislative,Chief of Staff,Personal,,0,,,
MEM-314-23,"Congresswoman Yadira Caraveo, M.D.",118,ST-08,,,Legislative,Legislative Assistant,Personal,,1,,,1
MEM-313-23,"Congressman Donald M. Payne, Jr.",118,ST-XX,,,Legislative,Senior Legislative Assistant,Personal,House Committee on Homeland Security,0,,,3
MEM-312-23,Congressman Colin Allred,118,ST-32,-0.422,0.247,Legislative,Digital Assistant,Personal,,0,,,
MEM-310-23,House Committee on Veterans’ Affairs,118,ST-XX,,,Legislative,Staff Director,Personal,Subcommittee on Disability Assistance and Memorial Affairs,0,,,5
MEM-309-23,"Rep. Raul Ruiz, M.D.",118,ST-XX,,,Legislative,Senior Counsel,Personal,House Select Subcommittee on the Coronavirus Pandemic,1,,,4
MEM-305-23,House Democratic Policy and Communications Committee,118,ST-XX,,,Legislative,Communications Director,Personal,House Democratic Policy and Communications Committee,1,,,
MEM-301-23,Rep. Josh Gottheimer,118,ST-05,-0.161,0.569,Legislative,Deputy Chief of Staff of Operations,Personal,,0,80000.000,100000.000,3
MEM-300-23,Congressman Steven Horsford (NV-O4),118,ST-04,-0.322,0.257,Legislative,Legislative Director,Personal,,0,,,
MEM-293-23,Deputy Staff Director/Director of Oversight,118,ST-01,,,Legislative,Professional Staff Member,Personal,,0,,,
MEM-291-23,CONGRESSMAN JONATHAN JACKSON (IL-01),118,ST-01,-0.367,0.154,Legislative,Deputy Chief of Staff/Legislative Director,Personal,,0,,,
MEM-290-23,Congresswoman Sara Jacobs,118,ST-51,-0.395,0.308,Legislative,Community Representative,Personal,,0,,,
MEM-289-23,Congressman Dan Kildee,118,ST-01,,,Legislative,Staff Assistant,Personal,,0,,,
MEM-288-23,Congresswoman Hillary Scholten (MI-03),118,ST-03,-0.253,0.521,Communications,Digital Assistant/Director,Personal,,0,,,
MEM-287-23,Rep. Abigail Spanberger,118,VA-07,-0.196,0.753,Legislative,Legislative Assistant,Personal,,0,65000.000,,
MEM-284-23,"U.S. House Committee on Veterans’ Affairs, Republican Staff",118,ST-XX,,,Legislative,Investigator,Personal,None,0,,,3
MEM-276-23,"House Committee on Veterans’ Affairs, Majority Staff",118,ST-01,,,Legislative,"Research Assistant, Subcommittee on Disability Assistance and Memorial Affairs",Personal,House Committee on Veterans’ Affairs,0,,,
MEM-272-23,Congressman Glenn Ivey (MD-04),118,ST-04,-0.498,0.509,Communications,Digital Outreach Aide,Personal,,0,,,
MEM-267-23,Congresswoman Andrea Salinas (OR-06),118,ST-06,-0.207,1.025,Legislative,Legislative Director,Personal,"House Agriculture Committee, House Science, Space, and Technology Committee, Congressional Executive Commission on China",1,100000.000,110000.000,
MEM-259-23,"a conservative, mid-western Member of Congress",118,ST-XX,,,Communications,Communications Assistant,Personal,,0,,,1
MEM-250-23,Congresswoman Rosa L. DeLauro (CT-03),118,ST-03,,,Legislative,Staff Assistant,Personal,,0,,,
MEM-216-24,Congressman Henry Cuellar (TX-28),118,ST-28,-0.226,0.363,Communications,Press Secretary,Personal,,1,,,
MEM-215-24,ConservativeRep,118,ST-24,,,Legislative,Staff Assistant,Personal,,0,,,
MEM-214-24,Office of Congressman Max Miller,118,ST-24,,,Legislative,Staff Assistant – District Office,Personal,,0,,,
MEM-213-24,Congressman Max Miller,118,ST-24,0.389,0.659,Legislative,Field Representative – District Office,Personal,,0,,,
MEM-212-24,Congressman Jim Himes,118,ST-24,,,Legislative,Staff Assistant,Personal,,1,,,
MEM-211-24,Rep. Jayapal,118,ST-07,,,Legislative,Staff Assistant / Legislative Correspondent / Driver,Personal,,0,,,
MEM-210-24,Rep. Mike Flood,118,ST-01,0.461,0.817,Legislative,Legislative Assistant,Personal,,0,,,
MEM-209-24,Rep. Robert C. “Bobby“ Scott,118,ST-03,,,Legislative,Staff Assistant/Legislative Correspondent,Personal,,0,50000.000,50000.000,
MEM-208-24,Congresswoman Sara Jacobs (CA-51),118,ST-51,-0.395,0.308,Legislative,Legislative Assistant,Personal,,0,70000.000,,
MEM-207-24,ConservativeRep,118,ST-24,,,Legislative,Legislative Director,Personal,,0,,,
MEM-206-24,Congressman Jimmy Panetta,118,ST-19,-0.289,0.614,Legislative,Director of Operations,Personal,,0,,,
MEM-205-24,Representative Seth Moulton,118,ST-24,-0.283,0.930,Legislative,Special Assistant in DC,Personal,,0,,,
MEM-204-24,Congresswoman Terri A. Sewell (AL-07),118,ST-07,,,Legislative,Grants Coordinator,Personal,,0,,,
MEM-202-24,Congressman Kevin Kiley,118,ST-03,0.254,0.958,Legislative,Caseworker,Personal,,0,45000.000,51000.000,
MEM-201-24,Congresswoman Chellie Pingree,118,ST-24,-0.421,0.379,Communications,Communications Director,Personal,,0,90000.000,100000.000,
MEM-200-24,ConservativeRep,118,ST-24,,,Legislative,Legislative Assistant,Personal,,0,,,
MEM-199-24,ConservativeRep,118,ST-24,,,Communications,Communications Director,Personal,,0,,,
MEM-198-24,"Congressman Frank Pallone, Jr.",118,ST-24,,,Legislative,District Scheduler,Personal,,0,,,
MEM-196-24,House Committee on Education and the Workforce (Democratic Staff),118,ST-24,,,Legislative,Oversight Counsel,Personal,House Committee on Education and the Workforce,0,85000.000,110000.000,1
MEM-194-24,U.S. Rep. Rick Larsen,118,ST-02,,,Legislative,"Outreach Assistant – North Counties (Whatcom, Skagit, and San Juan Counties)",Personal,,1,45000.000,55000.000,
MEM-193-24,Rep. Ryan Seeks Military Legislative Assistant,118,ST-18,,,Legislative,Military Legislative Assistant,Personal,Member of the House Armed Services Committee,0,,80000.000,
MEM-191-24,Congressman Dan Goldman,118,ST-10,,,Legislative,Legislative Assistant,Personal,,0,60000.000,68000.000,
MEM-180-24,Congressman Steven Horsford,118,ST-04,-0.322,0.257,Legislative,District Representative,Personal,,0,,,
MEM-155-24,Rep. Tokuda (HI-02),118,ST-02,,,Communications,DIGITAL DIRECTOR OR PRESS SECRETARY,Personal,,0,,,
MEM-135-24,Congresswoman Joyce Beatty (OH-03),118,ST-03,-0.436,0.405,Legislative,Press Secretary,Personal,,0,,,
MEM-451-23,Rep. Maxine Waters,118,ST-43,-0.656,1.286,Legislative,Member’s Legislative Director/Counsel,Personal,House Committee on Financial Services (FSC),1,,,3
MEM-290-23,Congresswoman Sara Jacobs,118,ST-51,-0.395,0.308,Legislative,Community Representative,Personal,,0,,,
MEM-289-23,Congressman Dan Kildee,118,ST-01,,,Legislative,Staff Assistant,Personal,,0,,,
MEM-288-23,Congresswoman Hillary Scholten (MI-03),118,ST-03,-0.253,0.521,Communications,Digital Assistant/Director,Personal,,0,,,
MEM-287-23,Rep. Abigail Spanberger,118,VA-07,-0.196,0.753,Legislative,Legislative Assistant,Personal,,0,65000.000,,
MEM-286-23,Rep. Seth Moulton (MA-06),118,ST-06,-0.283,0.930,Legislative,Scheduler,Personal,,0,,,1
MEM-285-23,Congresswoman Pramila Jayapal (WA-07),118,ST-07,-0.627,0.242,Legislative,Senior Legislative Assistant or Counsel,Personal,House Judiciary Committee,1,,,
MEM-284-23,"U.S. House Committee on Veterans’ Affairs, Republican Staff",118,ST-01,,,Legislative,Investigator,Personal,None,0,,184900.000,3
MEM-282-23,Congressman Mike Garcia,118,ST-27,0.356,2.327,Communications,Communications Director,Personal,,0,,,
MEM-280-23,"Republican Staff Director, Subcommittee on Economic Opportunity",118,ST-XX,,,Legislative,Research Assistant,Personal,House Committee on Veterans’ Affairs,0,,,
MEM-279-23,House Democracy Partnership,118,ST-XX,,,Legislative,Deputy Director,Personal,House Foreign Affairs Committee,0,,,
MEM-277-23,Rep. Mike Kelly,118,PA-16,0.377,0.536,Legislative,Legislative Assistant,Personal,,0,,,1
MEM-276-23,"House Committee on Veterans’ Affairs, Majority Staff",118,ST-XX,,,Legislative,"Research Assistant, Subcommittee on Disability Assistance and Memorial Affairs",Personal,House Committee on Veterans’ Affairs,0,,,
